game_id,move_no,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_black_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
c3dd5bc4-509f-41ed-a530-2ed89914b58a,21,wzprichard,Rb1,a1b1,a1,b1,R,White,r1b2rk1/pp1n1ppp/1q3n2/2pp2B1/3P4/P1PB1N2/2P2PPP/1R1Q1RK1,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,4,4,4,1,1,0,0,0,19,4,8,1,3,0,0,0,0,0,0,0,2,2,6,4,0,0,0,0,2,12,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1
c3dd5bc4-509f-41ed-a530-2ed89914b58a,22,ivanchuk86,Qa5,b6a5,b6,a5,Q,Black,r1b2rk1/pp1n1ppp/5n2/q1pp2B1/3P4/P1PB1N2/2P2PPP/1R1Q1RK1,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,4,4,4,1,1,0,0,0,19,4,8,1,3,0,0,0,0,0,0,0,3,1,6,4,0,0,0,0,11,3,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1|Qa5
c3dd5bc4-509f-41ed-a530-2ed89914b58a,23,wzprichard,Qd2,d1d2,d1,d2,Q,White,r1b2rk1/pp1n1ppp/5n2/q1pp2B1/3P4/P1PB1N2/2PQ1PPP/1R3RK1,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,3,5,4,1,1,0,0,0,10,13,8,1,3,0,0,0,0,0,0,0,3,1,6,4,0,0,0,0,11,3,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1|Qa5|Qd2
c3dd5bc4-509f-41ed-a530-2ed89914b58a,24,ivanchuk86,c4,c5c4,c5,c4,P,Black,r1b2rk1/pp1n1ppp/5n2/q2p2B1/2pP4/P1PB1N2/2PQ1PPP/1R3RK1,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,3,5,4,1,1,0,0,0,10,13,8,1,3,0,0,0,0,0,0,1,2,1,6,4,0,0,0,1,10,3,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1|Qa5|Qd2|c4
c3dd5bc4-509f-41ed-a530-2ed89914b58a,25,wzprichard,Be2,d3e2,d3,e2,B,White,r1b2rk1/pp1n1ppp/5n2/q2p2B1/2pP4/P1P2N2/2PQBPPP/1R3RK1,0,0,0,0,0,0,14,14,7,7,1,1,2,1,1,2,2,2,4,4,3,6,3,1,1,0,0,0,10,16,5,1,3,0,0,0,0,0,0,1,2,1,6,4,0,0,0,1,10,3,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1|Qa5|Qd2|c4|Be2
c3dd5bc4-509f-41ed-a530-2ed89914b58a,26,ivanchuk86,Qxa3,a5a3,a5,a3,Q,Black,r1b2rk1/pp1n1ppp/5n2/3p2B1/2pP4/q1P2N2/2PQBPPP/1R3RK1,0,0,0,0,0,0,13,14,6,7,1,1,2,1,1,2,2,2,4,5,3,6,2,1,1,0,0,0,10,16,4,1,3,0,0,0,0,0,1,1,1,1,6,4,0,0,9,1,1,3,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1|Qa5|Qd2|c4|Be2|Qxa3
c3dd5bc4-509f-41ed-a530-2ed89914b58a,27,wzprichard,Ne5,f3e5,f3,e5,N,White,r1b2rk1/pp1n1ppp/5n2/3pN1B1/2pP4/q1P5/2PQBPPP/1R3RK1,0,0,0,0,0,0,13,14,6,7,1,1,2,1,1,2,2,2,4,5,3,6,1,1,2,0,0,0,10,16,1,1,6,0,0,0,0,0,1,1,1,1,6,4,0,0,9,1,1,3,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1|Qa5|Qd2|c4|Be2|Qxa3|Ne5
c3dd5bc4-509f-41ed-a530-2ed89914b58a,28,ivanchuk86,Qd6,a3d6,a3,d6,Q,Black,r1b2rk1/pp1n1ppp/3q1n2/3pN1B1/2pP4/2P5/2PQBPPP/1R3RK1,0,0,0,0,0,0,13,14,6,7,1,1,2,1,1,2,2,2,4,5,3,6,1,1,2,0,0,0,10,16,1,1,6,0,0,0,0,0,0,1,1,2,6,4,0,0,0,1,1,12,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1|Qa5|Qd2|c4|Be2|Qxa3|Ne5|Qd6
c3dd5bc4-509f-41ed-a530-2ed89914b58a,29,wzprichard,Qf4,d2f4,d2,f4,Q,White,r1b2rk1/pp1n1ppp/3q1n2/3pN1B1/2pP1Q2/2P5/2P1BPPP/1R3RK1,0,0,0,0,0,0,13,14,6,7,1,1,2,1,1,2,2,2,4,5,3,5,1,2,2,0,0,0,10,7,1,10,6,0,0,0,0,0,0,1,1,2,6,4,0,0,0,1,1,12,8,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1|Qa5|Qd2|c4|Be2|Qxa3|Ne5|Qd6|Qf4
c3dd5bc4-509f-41ed-a530-2ed89914b58a,30,ivanchuk86,h6,h7h6,h7,h6,P,Black,r1b2rk1/pp1n1pp1/3q1n1p/3pN1B1/2pP1Q2/2P5/2P1BPPP/1R3RK1,0,0,0,0,0,0,13,14,6,7,1,1,2,1,1,2,2,2,4,5,3,5,1,2,2,0,0,0,10,7,1,10,6,0,0,0,0,0,0,1,1,3,5,4,0,0,0,1,1,13,7,13,e4|e6|d4|d5|Nc3|Bb4|Bd3|Nd7|a3|Bxc3+|bxc3|c5|exd5|exd5|Nf3|Ngf6|Bg5|O-O|O-O|Qb6|Rb1|Qa5|Qd2|c4|Be2|Qxa3|Ne5|Qd6|Qf4|h6
